GLN_GUNCEL;BARKOD_GUNCEL;ADET;MF
8680001562336;8699546095131;2;0
8680001263929;8699546095131;2;0
8680001259601;8699546020461;1;0
8680001292677;8699546385492;2;0
8680001165117;8699546575893;10;1
8680001598311;8699546095131;2;0
8680001304813;8699546350209;1;0
8680001211999;8699546095131;2;0
8680001305148;8699546085767;20;1
8680001601356;8699546015610;20;1
8680001431298;8699546098248;2;0
8680001233830;8699546095131;2;0
8680001670260;8699546095131;2;0
8680001172405;8699546010028;20;0
8680001605040;8699546095131;2;0
8680001402014;8699546385492;3;0
8680001205776;8699546020393;2;0
8680001456758;8699546705757;30;0
8680001304813;8699546355174;10;1
8680001155002;8699546095100;10;0
8680001696680;8699546080045;9;0
8680001294435;8699546095131;2;0
8680001474912;8699546095131;2;0
8680001656042;8699546385492;20;0
8680001327461;8699546385492;5;0
8680001394142;8699546020447;12;1
8680001239870;8699546370382;3;0
8680001654512;8699546705795;3;0
8680001676378;8699546370580;5;0
8680001220403;8699546098248;3;0
8680001377817;8699546095100;1;0
8680001190379;8699546095131;2;0
8680001373291;8699546085767;4;0
8680001604296;8699546095131;2;0
8680001225019;8699546020393;6;0
8680001397297;8699546095131;2;0
8680001235810;8699546705801;2;0
8680001264452;8699546080274;2;0
8680001264452;8699546080274;4;0
8680001240883;8699546095131;2;0
8680001305148;8699546085767;40;2
8680001186198;8699546095131;2;0
8680001239870;8699546370399;15;1
8680001187577;8699546015634;3;0
8680001346837;8699546015610;5;0
8680001346837;8699546015597;10;0
8680001603282;8699546095131;2;0
8680001525492;8699546015597;50;2
8680001285679;8699546020447;5;0
8680001285679;8699546358694;4;0
8680001285679;8699546370412;3;0
8680001285679;8699546090396;10;1
8680001285679;8699546358625;2;0
8680001384662;8699546358625;3;0
8680001272938;8699546358625;5;0
8680001402977;8699546095131;2;0
8680001417261;8699546095131;2;0
8680001203116;8699546085767;20;1
8680001515257;8699546099429;10;0
8680001226740;8699546351411;1;0
8680001311293;8699546705795;2;0
8680001383764;8699546610044;5;1
8680001241194;8699546705795;6;0
8680001461981;8699546099429;10;0
8680001187836;8699546095100;5;0
8680001228331;8699546010011;10;0
8680001274789;8699546020447;12;1
8680001257201;8699546015610;3;0
8680001210855;8699546099429;5;0
8680001423316;8699546095131;2;0
8680001207343;8699546080274;2;0
8680001379460;8699546705795;2;0
8680001223770;8699546705801;20;1
8680001241491;8699546705757;2;0
8680001317523;8699546080045;2;0
8680001207343;8699546540020;1;0
8680001617883;8699546010011;5;0
8680001516292;8699546091959;1;0
8680001128075;8699546095131;2;0
8680001396917;8699546705801;2;0
8680001312139;8699546578078;1;0
8680001222681;8699546095131;2;0
8680001171811;8699546370580;4;0
8680001402076;8699546010011;3;0
8680001402076;8699546010028;3;0
8680001237982;8699546095131;2;0
8680001241545;8699546015597;10;0
8680001277810;8699546370382;2;0
8680001247608;8699546578078;2;0
8680001486649;8699546020386;1;0
8680001201440;8699546015597;20;1
8680001265183;8699546358625;2;0
8680001473571;8699546015610;10;0
8680001597109;8699546351411;1;0
8680001185511;8699546095131;2;0
8680001313105;8699546705795;20;1
8680001556885;8699546095131;2;0
8680001229369;8699546241248;40;4
8680001276547;8699546085767;2;0
8680001225576;8699546080274;20;1
8680001647118;8699546610044;1;0
8680001222919;8699546015597;2;0
8680001294657;8699546010011;3;0
8680001365197;8699546755141;1;0
8680001660988;8699546099429;6;0
8680001214235;8699546015634;10;1
8680001645886;8699546358700;1;0
8680001639137;8699546080274;5;0
8680001619481;8699546080069;1;0
8680001566136;8699546755141;5;0
8680001265909;8699546385492;3;0
8680001255382;8699546358625;2;0
8680001309436;8699546350209;1;0
8680001250813;8699546095131;2;0
8680001595723;8699546705795;20;1
8680001261192;8699546015634;10;1
8680001169573;8699546575893;2;0
8680001169573;8699546085767;20;1
8680001524211;8699546095131;2;0
8680001229284;8699546370580;3;0
8680001265534;8699546015610;20;1
8680001265534;8699546015597;20;1
8680001329472;8699546385492;20;0
8680001296811;8699546358786;5;0
8680001489459;8699546755714;2;0
8680001291915;8699546095131;2;0
8680001136711;8699546370412;3;0
8680001550722;8699546010028;5;0
8680001210992;8699546385492;4;0
8680001364459;8699546370429;2;0
8680001451449;8699546358625;10;0
8680001110582;8699546015597;20;1
8680001187683;8699546095131;2;0
8680001320462;8699546090396;20;2
8680001464487;8699546095131;2;0
8680001240807;8699546095100;3;0
8680001357215;8699546020447;12;1
8680001346172;8699546385492;50;0
8680001275724;8699546370382;3;0
8680001639311;8699546385492;5;0
8680001240920;8699546095131;2;0
8680001476220;8699546085767;4;0
8680001476220;8699546015610;4;0
8680001228331;8699546370412;1;0
8680001228331;8699546370399;5;0
8680001183265;8699546015634;1;0
8680001172542;8699546090426;1;0
8680001509553;8699546095131;2;0
8680001623303;8699546370382;1;0
8680001310821;8699546095131;2;0
8680001347711;8699546010028;5;0
8680001285464;8699546010011;10;0
8680001265664;8699546358823;1;0
8680001172962;8699546095131;2;0
8680001282371;8699546080274;4;0
8680001109654;8699546099429;10;0
8680001200757;8699546015597;5;0
8680001182350;8699546350209;1;0
8680001632381;8699546085767;20;1
8680001109357;8699546385492;5;0
8680001123179;8699546350230;3;0
8680001417797;8699546085767;20;1
8680001165933;8699546370382;2;0
8680001265664;8699546358700;1;0
8680001105700;8699546578108;1;0
8680001105700;8699546578108;1;0
8680001639281;8699546340057;1;0
8680001639281;8699546705795;5;0
8680001108084;8699546190362;1;0
8680001467495;8699546098248;2;0
8680001633845;8699546241231;1;0
8680001180080;8699546010028;5;0
8680001108152;8699546578085;2;0
8680001283521;8699546091959;1;0
8680001687299;8699546095131;2;0
8680001518975;8699546196234;1;0
8680001295777;8699546095131;2;0
8680001226429;8699546095131;2;0
8680001239023;8699546485246;2;0
8680001473021;8699546015610;5;0
8680001184927;8699546350223;1;0
8680001222582;8699546340057;1;0
8680001257652;8699546085767;20;1
8680001452453;8699546010028;10;0
8680001526475;8699546095131;2;0
8680001115969;8699546085767;5;0
8680001207732;8699546705795;6;0
8680001619689;8699546010028;5;0
8680001658114;8699546575893;10;1
8680001211739;8699546350230;1;0
8680001114351;8699546080069;1;0
8680001138159;8699546099429;5;0
8680001460366;8699546095131;2;0
8680001507474;8699546010028;2;0
8680001247806;8699546099429;10;0
8680001208678;8699546350230;5;0
8680001387045;8699546370580;1;0
8680001387045;8699546358625;1;0
8680001166312;8699546095100;5;0
8680001314669;8699546705795;10;0
8680001322831;8699546705757;2;0
8680001373291;8699546015610;5;0
8680001129256;8699546705795;20;1
8680001262182;8699546575893;3;0
8680001215423;8699546099429;5;0
8680001145485;8699546099429;20;0
8680001145485;8699546080274;20;1
8680001145485;8699546085767;40;2
8680001128419;8699546099429;20;0
8680001162420;8699546370399;15;1
8680001108152;8699546578078;2;0
8680001661497;8699546578078;1;0
8680001270699;8699546575893;2;0
8680001308460;8699546385492;10;0
8680001169474;8699546385492;2;0
8680001223794;8699546358823;1;0
8680001482245;8699546358625;2;0
8680001203604;8699546020393;2;0
8680001112784;8699546575893;1;0
8680001657889;8699546095131;2;0
8680001296811;8699546485260;2;0
8680001323180;8699546095131;2;0
8680001216260;8699546575893;2;0
8680001390250;8699546020478;2;0
8680001116805;8699546578108;1;0
8680001116805;8699546578078;7;1
8680001116805;8699546578078;1;0
8680001116805;8699546370429;3;0
8680001116805;8699546370382;5;0
8680001571550;8699546095131;2;0
8680001115860;8699546095131;2;0
8680001419159;8699546095131;2;0
8680001226429;8699546241248;1;0
8680001399901;8699546015634;3;0
8680001113118;8699546755714;2;0
8680001384617;8699546385492;5;0
8680001426546;8699546080274;5;0
8680001426546;8699546385492;5;0
8680001296811;8699546358779;1;0
8680001685554;8699546095131;2;0
8680001296958;8699546095131;2;0
8680001128525;8699546015634;1;0
8680001273348;8699546095131;2;0
8680001254101;8699546080274;20;1
8680001494484;8699546015610;2;0
8680001494927;8699546070879;10;0
8680001485895;8699546095131;2;0
8680001597123;8699546015610;20;1
8680001523450;8699546705795;10;0
8680001384099;8699546095131;2;0
8680001421077;8699546385492;10;0
8680001340927;8699546020393;14;2
8680001241286;8699546095131;2;0
8680001256907;8699546358625;3;0
8680001555598;8699546705795;3;0
8680001491209;8699546085767;20;1
8680001299157;8699546705801;1;0
8680001232789;8699546370399;2;0
8680001316168;8699546350209;1;0
8680001518975;8699546095131;2;0
8680001319169;8699546705795;20;1
8680001484027;8699546355174;3;0
8680001453221;8699546355174;10;1
8680001241644;8699546095131;2;0
8680001257249;8699546085767;1;0
8680001521128;8699546610044;2;0
8680001179329;8699546095131;2;0
8680001519088;8699546095131;2;0
8680001617883;8699546485277;1;0
8680001570379;8699546095131;2;0
8680001238804;8699546610044;2;0
8680001285198;8699546358632;2;0
8680001261710;8699546370399;2;0
8680001504398;8699546010028;20;0
8680001447374;8699546095131;2;0
8680001138159;8699546358830;1;0
8680001524143;8699546355174;3;0
8680001377817;8699546099429;1;0
8680001377817;8699546015597;2;0
8680001171392;8699546099429;10;0
8680001230761;8699546358779;1;0
8680001305087;8699546099429;2;0
8680001328086;8699546385492;1;0
8680001328086;8699546385492;2;0
8680001380602;8699546015610;1;0
8680001295845;8699546095131;2;0
8680001377428;8699546095131;2;0
8680001239566;8699546370382;2;0
8680001618385;8699546358632;1;0
8680001412501;8699546385492;5;0
8680001439959;8699546015597;60;3
8680001283583;8699546095131;2;0
8680001385669;8699546015610;20;1
8680001183395;8699546095100;5;0
8680001397358;8699546098248;2;0
8680001549115;8699546095100;5;0
8680001385669;8699546650057;1;0
8680001658374;8699546015597;3;0
8680001175963;8699546755714;2;0
8680001311804;8699546705801;2;0
8680001600816;8699546358694;1;0
8680001631322;8699546610037;5;0
8680001240524;8699546351411;2;0
8680001524730;8699546015610;5;0
8680001600816;8699546358632;1;0
8680001664443;8699546095131;2;0
8680001529889;8699546080274;5;0
8680001146130;8699546099429;10;0
8680001216703;8699546705757;4;0
8680001206971;8699546705795;2;0
8680001143214;8699546090396;1;0
8680001143214;8699546090426;1;0
8680001470907;8699546095100;2;0
8680001440580;8699546098248;2;0
8680001232789;8699546370399;10;0
8680001600816;8699546370382;2;0
8680001268191;8699546020478;3;0
8680001254606;8699546095131;2;0
8680001224043;8699546755141;5;0
8680001229369;8699546095131;2;0
8680001270767;8699546370399;5;0
8680001471959;8699546095131;2;0
8680001471959;8699546095131;2;0
8680001476466;8699546485277;10;1
8680001209880;8699546099429;5;0
8680001250981;8699546095131;2;0
8680001170050;8699546755714;2;0
8680001288212;8699546705795;20;1
8680001370245;8699546095131;2;0
8680001596461;8699546095131;2;0
8680001388493;8699546095131;2;0
8680001209880;8699546015610;5;0
8680001199457;8699546705795;20;1
8680001387120;8699546015610;20;1
8680001387120;8699546010011;10;0
8680001235360;8699546578078;1;0
8680001685059;8699546355174;10;1
8680001497270;8699546370429;1;0
8680001497270;8699546355174;1;0
8680001259601;8699546095131;2;0
8680001423156;8699546095100;5;0
8680001657315;8699546095131;2;0
8680001223060;8699546705795;20;1
8680001657810;8699546099429;3;0
8680001470280;8699546370580;3;0
8680001241545;8699546095131;2;0
8680001426225;8699546241248;3;0
8680001187973;8699546095131;2;0
8680001494729;8699546095131;2;0
8680001199488;8699546095131;2;0
8680001203499;8699546090396;10;1
8680001199358;8699546099429;20;0
8680001383658;8699546755714;2;0
8680001635337;8699546010011;60;3
8680001524051;8699546095131;2;0
8680001387816;8699546755714;2;0
8680001599141;8699546095131;2;0
8680001635726;8699546755714;2;0
8680001450381;8699546095131;2;0
8680001428502;8699546095131;2;0
8680001523306;8699546095131;2;0
8680001198221;8699546095131;2;0
8680001236671;8699546095131;2;0
8680001522774;8699546095131;2;0
8680001134151;8699546350209;3;0
8680001341115;8699546085767;20;1
8680001619825;8699546095131;1;0
8680001526031;8699546095131;2;0
8680001229635;8699546095131;2;0
8680001223909;8699546095100;4;0
8680001224128;8699546610044;1;0
8680001508020;8699546241248;1;0
8680001570515;8699546090426;1;0
8680001239856;8699546485277;1;0
8680001238385;8699546095131;2;0
8680001594023;8699546610044;2;0
8680001283583;8699546085767;5;0
8680001643523;8699546010028;15;0
8680001428670;8699546095100;2;0
8680001204977;8699546085767;20;1
8680001309412;8699546705757;1;0
8680001442102;8699546095131;2;0
8680001293162;8699546095131;2;0
8680001239856;8699546095131;2;0
8680001258178;8699546095131;2;0
8680001482917;8699546095131;2;0
8680001365067;8699546015610;3;0
8680001372065;8699546705757;10;0
8680001268801;8699546370580;3;0
8680001154975;8699546085767;20;1
8680001495634;8699546015597;20;1
8680001510696;8699546350209;1;0
8680001470150;8699546578092;7;1
8680001429219;8699546095131;2;0
8680001207244;8699546095100;10;0
8680001487523;8699546370429;1;0
8680001487523;8699546370399;2;0
8680001593873;8699546355174;1;0
8680001306701;8699546358779;1;0
8680001306701;8699546485277;1;0
8680001306701;8699546485246;1;0
8680001555291;8699546095131;2;0
8680001634217;8699546095131;2;0
8680001127726;8699546755714;2;0
8680001305544;8699546080274;5;0
8680001499236;8699546020393;1;0
8680001209613;8699546020461;2;0
8680001209613;8699546020447;2;0
8680001306701;8699546370429;5;0
8680001306701;8699546370382;15;1
8680001498291;8699546350223;2;0
8680001313242;8699546090396;1;0
8680001461929;8699546080274;5;0
8680001210770;8699546099429;5;0
8680001230853;8699546610044;1;0
8680001423002;8699546010011;60;3
8680001190690;8699546385492;1;0
8680001382422;8699546099429;10;0
8680001555864;8699546705795;20;1
8680001237753;8699546358823;1;0
8680001249473;8699546358700;2;0
8680001116614;8699546080274;20;1
8680001116614;8699546085767;20;1
8680001222315;8699546095100;10;0
8680001320172;8699546095131;2;0
8680001308354;8699546370382;2;0
8680001162246;8699546010011;10;0
8680001375356;8699546350223;1;0
8680001252909;8699546095100;3;0
8680001466900;8699546095131;2;0
8680001275106;8699546540020;1;0
8680001481415;8699546099429;50;0
8680001481415;8699546095100;10;0
8680001538195;8699546020447;12;1
8680001379460;8699546705795;4;0
8680001248285;8699546099429;6;0
8680001473021;8699546020386;1;0
8680001488414;8699546099429;15;0
8680001326204;8699546099429;5;0
8680001237623;8699546241231;10;1
8680001186358;8699546358632;1;0
8680001356218;8699546385492;4;0
8680001227075;8699546350209;3;0
8680001366415;8699546485253;1;0
8680001410781;8699546095100;7;0
8680001525805;8699546755714;2;0
8680001228638;8699546095131;2;0
8680001170418;8699546099429;1;0
8680001170418;8699546090396;1;0
8680001629671;8699546095131;2;0
8680001228911;8699546358823;1;0
8680001381104;8699546358700;1;0
8680001173952;8699546099429;20;0
8680001145874;8699546095131;2;0
8680001211388;8699546085767;20;1
8680001211449;8699546090396;1;0
8680001224074;8699546358779;1;0
8680001520824;8699546358632;1;0
8680001520824;8699546115198;2;0
8680001554096;8699546370399;1;0
8680001486113;8699546095100;10;0
8680001231737;8699546358694;2;0
8680001271351;8699546020393;1;0
8680001683864;8699546095131;2;0
8680001266784;8699546095131;2;0
8680001120864;8699546575893;10;1
8680001631322;8699546610037;4;0
8680001185795;8699546705801;3;0
8680001311293;8699546095100;1;0
8680001238033;8699546095131;1;0
8680001202454;8699546485246;1;0
8680001441532;8699546095131;2;0
8680001259137;8699546370399;15;1
8680001415182;8699546355174;10;1
8680001557967;8699546015634;3;0
8680001315628;8699546080274;20;1
8680001254811;8699546099429;20;0
8680001183180;8699546095131;2;0
8680001103188;8699546385492;5;0
8680001302239;8699546095131;2;0
8680001328505;8699546095131;2;0
8680001308187;8699546370382;2;0
8680001308187;8699546370382;2;0
8680001455959;8699546385492;4;0
8680001598526;8699546610044;5;1
8680001215140;8699546020393;7;1
8680001644377;8699546091959;3;0
8680001389957;8699546015597;20;1
8680001166084;8699546385492;5;0
8680001166084;8699546095100;3;0
8680001210992;8699546080274;2;0
8680001403738;8699546350223;2;0
8680001502349;8699546080274;5;0
8680001404681;8699546578078;7;1
8680001470150;8699546705795;20;1
8680001381111;8699546095131;2;0
8680001292677;8699546020447;1;0
8680001469994;8699546755714;2;0
8680001655205;8699546095131;1;0
8680001417278;8699546705801;3;0
8680001554096;8699546015634;2;0
8680001393565;8699546095131;2;0
8680001638239;8699546095131;2;0
8680001538010;8699546705795;3;0
8680001505456;8699546095131;2;0
8680001180172;8699546370412;15;1
8680001600816;8699546370412;4;0
8680001486113;8699546020447;12;1
8680001260713;8699546095131;2;0
8680001238156;8699546015597;20;1
8680001539628;8699546650064;1;0
8680001486113;8699546095100;10;0
8680001260393;8699546080045;192;16
8680001168316;8699546080045;2;0
8680001352210;8699546358632;2;0
8680001258642;8699546095131;2;0
8680001366453;8699546705795;3;0
8680001337187;8699546015634;1;0
8680001383764;8699546358632;15;1
8680001360543;8699546241248;2;0
8680001360543;8699546241231;3;0
8680001220069;8699546350209;5;0
8680001383764;8699546370399;15;1
8680001383764;8699546370382;6;0
8680001383764;8699546370429;15;1
8680001383764;8699546358694;15;1
8680001215423;8699546080274;20;1
8680001328512;8699546578078;1;0
8680001128259;8699546010028;10;0
8680001128259;8699546010011;15;0
8680001242672;8699546350209;1;0
8680001475735;8699546351411;3;0
8680001334582;8699546099429;50;0
8680001334582;8699546095100;10;0
8680001352845;8699546755141;8;0
8680001149520;8699546705757;3;0
8680001199488;8699546100354;1;0
8680001229031;8699546099429;20;0
8680001528707;8699546355174;1;0
8680001103782;8699546705757;5;0
8680001328468;8699546705801;1;0
8680001264926;8699546241231;10;1
8680001264926;8699546010011;60;3
8680001353149;8699546578078;1;0
8680001316816;8699546370412;3;0
8680001292691;8699546358779;1;0
8680001563272;8699546080274;20;1
8680001387045;8699546015610;2;0
8680001323715;8699546080045;1;0
8680001214099;8699546355174;10;1
8680001231843;8699546755714;2;0
8680001571185;8699546095131;2;0
8680001252282;8699546755714;2;0
8680001219063;8699546015610;5;0
8680001219063;8699546015597;10;0
8680001144174;8699546020461;1;0
8680001144174;8699546020447;1;0
8680001213870;8699546705795;5;0
8680001519477;8699546095131;2;0
8680001289240;8699546020447;9;0
8680001169115;8699546020447;2;0
8680001460076;8699546358823;2;0
8680001460076;8699546358700;1;0
8680001203130;8699546015597;20;1
8680001224326;8699546095131;2;0
8680001247608;8699546485246;2;0
8680001169115;8699546099429;30;0
8680001373284;8699546578078;7;1
8680001274789;8699546100354;5;0
8680001224111;8699546099429;5;0
8680001431137;8699546100354;3;0
8680001431137;8699546100354;3;0
8680001480395;8699546350223;1;0
8680001480395;8699546350230;2;0
8680001303502;8699546355174;10;1
8680001369874;8699546080274;20;1
8680001369874;8699546015597;20;1
8680001496464;8699546095131;2;0
8680001520855;8699546755714;2;0
8680001196722;8699546085767;20;1
8680001477500;8699546755141;1;0
8680001202768;8699546755714;2;0
8680001222612;8699546095131;2;0
8680001225491;8699546010011;5;0
8680001223640;8699546095131;2;0
8680001357307;8699546020393;1;0
8680001377619;8699546099429;10;0
8680001600403;8699546385492;2;0
8680001470938;8699546370429;15;1
8680001250479;8699546010011;20;0
8680001667567;8699546095131;2;0
8680001384662;8699546010011;5;0
8680001249145;8699546080274;4;0
8680001122516;8699546080274;20;1
8680001114368;8699546095131;2;0
8680001347544;8699546358700;1;0
8680001377978;8699546755714;2;0
8680001177820;8699546095131;2;0
8680001121014;8699546010028;5;0
8680001124381;8699546091959;3;0
8680001150977;8699546080274;4;0
8680001130634;8699546015610;4;0
8680001120208;8699546355174;10;1
8680001696345;8699546098248;5;0
8680001634507;8699546355174;10;1
8680001628513;8699546095131;2;0
8680001225996;8699546355174;10;1
8680001402014;8699546385492;5;0
8680001467495;8699546010028;5;0
8680001185504;8699546085767;20;1
8680001157587;8699546355174;2;0
8680001131310;8699546091959;2;0
8680001527809;8699546355174;10;1
8680001470938;8699546370399;15;1
8680001453221;8699546350209;3;0
8680001528271;8699546070879;2;0
8680001486465;8699546020447;2;0
8680001486465;8699546080045;1;0
8680001261710;8699546095131;1;0
8680001309559;8699546095131;2;0
8680001530755;8699546755714;2;0
8680001234752;8699546705801;2;0
8680001234752;8699546705795;20;1
8680001124688;8699546095131;2;0
8680001157846;8699546705757;5;0
8680001305087;8699546020454;1;0
8680001209705;8699546015597;6;0
8680001652594;8699546085767;20;1
8680001470372;8699546755714;2;0
8680001336852;8699546015597;3;0
8680001355853;8699546355174;1;0
8680001125982;8699546095131;2;0
8680001203475;8699546099429;25;0
8680001338054;8699546010011;10;0
8680001297276;8699546385492;10;0
8680001108084;8699546095131;2;0
8680001125982;8699546020393;7;1
8680001125982;8699546090396;10;1
8680001225675;8699546370412;30;2
8680001523351;8699546015610;5;0
8680001465545;8699546015597;2;0
8680001635726;8699546485260;1;0
8680001205868;8699546385492;10;0
8680001332519;8699546020478;1;0
8680001332519;8699546241231;1;0
8680001201440;8699546385492;10;0
8680001675142;8699546705795;20;1
8680001675142;8699546385492;5;0
8680001295692;8699546355174;10;1
8680001255641;8699546385492;10;0
8680001600403;8699546385492;3;0
8680001417278;8699546350223;10;1
8680001509072;8699546099429;3;0
8680001113200;8699546095131;2;0
8680001265183;8699546370580;1;0
8680001265183;8699546090396;1;0
8680001417278;8699546370399;15;1
8680001417278;8699546358625;15;1
8680001417278;8699546098248;2;0
8680001177820;8699546010028;10;0
8680001402090;8699546190386;2;0
8680001402090;8699546099429;20;0
8680001211661;8699546485246;1;0
8680001485666;8699546705757;5;0
8680001341078;8699546578078;14;2
8680001484089;8699546355174;10;1
8680001698493;8699546085767;5;0
8680001698493;8699546705757;3;0
8680001239122;8699546350230;10;1
8680001431298;8699546350209;1;0
8680001209279;8699546098248;10;0
8680001697434;8699546095131;2;0
8680001270958;8699546010011;10;0
8680001170418;8699546370399;1;0
8680001159635;8699546355174;2;0
8680001228690;8699546385492;5;0
8680001559510;8699546010028;5;0
8680001237142;8699546095131;2;0
8680001138753;8699546095131;2;0
8680001405763;8699546070879;1;0
8680001557967;8699546755141;7;0
8680001571185;8699546755141;10;0
8680001695607;8699546085767;20;1
8680001548385;8699546015634;10;1
8680001399727;8699546355174;10;1
8680001257058;8699546358823;1;0
8680001203604;8699546755714;2;0
8680001332670;8699546080045;3;0
8680001678303;8699546755714;2;0
8680001427628;8699546578078;1;0
8680001555208;8699546095100;3;0
8680001490332;8699546755714;2;0
8680001318032;8699546755714;2;0
8680001490103;8699546755714;2;0
8680001264070;8699546755714;2;0
8680001239283;8699546350230;10;1
8680001299607;8699546015610;20;1
8680001598649;8699546015634;3;0
8680001211999;8699546090396;10;1
8680001626991;8699546085767;20;1
8680001232048;8699546755714;2;0
8680001468140;8699546010011;3;0
8680001326853;8699546755141;2;0
8680001653720;8699546010028;60;3
8680001234981;8699546080274;20;1
8680001653584;8699546575893;2;0
8680001548934;8699546070879;10;0
8680001377619;8699546350223;1;0
8680001426546;8699546080045;1;0
8680001637447;8699546095131;1;0
8680001171590;8699546095131;2;0
8680001211999;8699546010011;3;0
8680001289646;8699546020393;2;0
8680001647118;8699546099429;4;0
8680001289240;8699546080045;8;0
8680001666577;8699546355174;3;0
8680001263998;8699546755141;10;0
8680001209415;8699546080045;1;0
8680001417216;8699546099429;100;0
8680001417216;8699546095100;50;0
8680001264926;8699546241248;10;1
8680001232871;8699546095131;2;0
8680001344376;8699546755141;3;0
8680001539956;8699546358632;5;0
8680001225118;8699546095131;2;0
8680001165896;8699546241248;1;0
8680001396931;8699546355174;10;1
8680001493999;8699546705795;20;1
8680001369706;8699546370412;1;0
8680001458813;8699546755141;10;0
8680001208517;8699546190386;2;0
8680001222278;8699546755714;2;0
8680001239412;8699546755714;2;0
8680001385058;8699546095131;1;0
8680001461912;8699546705795;20;1
8680001461912;8699546385492;20;0
8680001223909;8699546095100;4;0
8680001656493;8699546095131;2;0
8680001458097;8699546705801;2;0
8680001556885;8699546355174;1;0
8680001556885;8699546098248;20;1
8680001263998;8699546755714;2;0
8680001213870;8699546755141;2;0
8680001470655;8699546755714;2;0
8680001389162;8699546755714;2;0
8680001208036;8699546190386;1;0
8680001295968;8699546575893;20;3
8680001170197;8699546190386;2;0
8680001175437;8699546095100;10;0
8680001238644;8699546755714;2;0
8680001472666;8699546015597;300;15
8680001199167;8699546755141;5;0
8680001141241;8699546020447;1;0
8680001481897;8699546755714;2;0
8680001207381;8699546095100;30;0
8680001231270;8699546755714;2;0
8680001139965;8699546080274;20;1
8680001374267;8699546705801;2;0
8680001374267;8699546705795;3;0
8680001171224;8699546020461;1;0
8680001171224;8699546705757;1;0
8680001446445;8699546358786;1;0
8680001282272;8699546090396;3;0
8680001116256;8699546095131;2;0
8680001402977;8699546015597;40;2
8680001660315;8699546099429;70;0
8680001321384;8699546098248;1;0
8680001509072;8699546085767;20;1
8680001229543;8699546085767;10;0
8680001257652;8699546705801;3;0
8680001150984;8699546099429;3;0
8680001594559;8699546098248;2;0
8680001594559;8699546010028;8;0
8680001239948;8699546095131;2;0
8680001316076;8699546755141;5;0
8680001158645;8699546095100;40;0
8680001109579;8699546095131;2;0
8680001258178;8699546010028;10;0
8680001258178;8699546010011;60;3
8680001179206;8699546370399;15;1
8680001540365;8699546085767;20;1
8680001150984;8699546095131;2;0
8680001110056;8699546015634;1;0
8680001111893;8699546385492;5;0
8680001358229;8699546115198;1;0
8680001504312;8699546385492;5;0
8680001315857;8699546755714;2;0
8680001272938;8699546095131;2;0
8680001387243;8699546115198;1;0
8680001206438;8699546190386;16;2
8680001117857;8699546080045;5;0
8680001318063;8699546755714;2;0
8680001309023;8699546080045;1;0
8680001188307;8699546485246;2;0
8680001305551;8699546705757;2;0
8680001599073;8699546015610;20;1
8680001294657;8699546080274;20;1
8680001146475;8699546355174;10;1
8680001456819;8699546350209;5;0
8680001473021;8699546010028;5;0
8680001120758;8699546095131;2;0
8680001555291;8699546099429;10;0
8680001371327;8699546355174;1;0
8680001311644;8699546098248;20;1
8680001242993;8699546705795;20;1
8680001216352;8699546755714;2;0
8680001205905;8699546020447;2;0
8680001205905;8699546080045;2;0
8680001176595;8699546358625;1;0
8680001117581;8699546015610;10;0
8680001417827;8699546705795;1;0
8680001282746;8699546090426;1;0
8680001259175;8699546070879;10;0
8680001628865;8699546010011;2;0
8680001417278;8699546578085;2;0
8680001417278;8699546020447;2;0
8680001164363;8699546010011;60;3
8680001238729;8699546099429;40;0
8680001238729;8699546095100;20;0
8680001481637;8699546085767;4;0
8680001413768;8699546080045;3;0
8680001197316;8699546385492;2;0
8680001205011;8699546091959;1;0
8680001225156;8699546755714;2;0
8680001656660;8699546370429;2;0
8680001233113;8699546705795;8;0
8680001655205;8699546241231;1;0
8680001123759;8699546095131;2;0
8680001185450;8699546115198;1;0
8680001369874;8699546080274;20;1
8680001510696;8699546355174;10;1
8680001346837;8699546755714;2;0
8680001226665;8699546095131;2;0
8680001251025;8699546080045;12;1
8680001696031;8699546340071;4;0
8680001155491;8699546095131;2;0
8680001182350;8699546095131;2;0
8680001473601;8699546350223;10;1
8680001228911;8699546099429;20;0
8680001476466;8699546100354;2;0
8680001281268;8699546705795;5;0
8680001211739;8699546350223;1;0
8680001477562;8699546099429;5;0
8680001182398;8699546370580;5;0
8680001113637;8699546095131;2;0
8680001124688;8699546370580;2;0
8680001175147;8699546578078;7;1
8680001476466;8699546100354;2;0
8680001247806;8699546350209;3;0
8680001139361;8699546355174;10;1
8680001265664;8699546370412;5;0
8680001658985;8699546385492;10;0
8680001518272;8699546010011;5;0
8680001692798;8699546099429;10;0
8680001692798;8699546085767;20;1
8680001692798;8699546015597;40;2
8680001506255;8699546015610;2;0
8680001292738;8699546358632;1;0
8680001484027;8699546010011;10;0
8680001199198;8699546080045;1;0
8680001636419;8699546705757;10;0
8680001444861;8699546705801;2;0
8680001387045;8699546015597;2;0
8680001556984;8699546015634;1;0
8680001426454;8699546705795;3;0
8680001322831;8699546099429;30;0
8680001322831;8699546095100;10;0
8680001131846;8699546095131;2;0
8680001685059;8699546705795;20;1
8680001265664;8699546350230;1;0
8680001114597;8699546755714;2;0
8680001114597;8699546095131;2;0
8680001187270;8699546095100;20;0
