BARKOD_GUNCEL;GLN_GUNCEL;ADET;MF
8699546813919;8680001626564;1;0
8699546813919;8680001679522;1;0
8699546813919;8680001250554;1;0
8699546813919;8680001212439;2;0
8699546813919;8680001189304;2;0
8699546813919;8680001274802;1;0
8699546813919;8680001679898;1;0
8699546813919;8680001225729;3;0
8699546813919;8680001249633;2;0
8699546813919;8680001280513;1;0
8699546813919;8680001673797;1;0
8699546813919;8680001184965;1;0
8699546813919;8680001179114;2;0
8699546813919;8680001185627;1;0
8699546813919;8680001223657;1;0
8699546813919;8680001376810;1;0
8699546813919;8680001238897;3;0
8699546813919;8680001183814;1;0
8699546813919;8680001636785;1;0
8699546813919;8680001679898;2;0
8699546813919;8680001266982;2;0
8699546813919;8680001679522;2;0
8699546813919;8680001235087;1;0
8699546813919;8680001234080;1;0
8699546813919;8680001698295;5;0
8699546814091;8680001199693;1;0
8699546814091;8680001626564;1;0
8699546814091;8680001234615;1;0
8699546814091;8680001626564;1;0
8699546814091;8680001515479;2;0
8699546814091;8680001427772;1;0
8699546814091;8680001679522;1;0
8699546814091;8680001637331;2;0
8699546814091;8680001696536;1;0
8699546814091;8680001466047;1;0
8699546814091;8680001183722;1;0
8699546814091;8680001645442;1;0
8699546814091;8680001221882;1;0
8699546814091;8680001531011;1;0
8699546814091;8680001679898;1;0
8699546814091;8680001465255;1;0
8699546814091;8680001625413;1;0
8699546814091;8680001501601;1;0
8699546814091;8680001658763;2;0
8699546814091;8680001466047;5;0
8699546814091;8680001210121;1;0
8699546814091;8680001338900;1;0
8699546814091;8680001466610;1;0
8699546814091;8680001202522;1;0
8699546814091;8680001221219;1;0
8699546814091;8680001596881;1;0
8699546814091;8680001526499;1;0
8699546814091;8680001462421;1;0
8699546814091;8680001415823;3;0
8699546814091;8680001632817;2;0
8699546814091;8680001600519;3;0
8699546814091;8680001222834;1;0
8699546814091;8680001504398;4;0
8699546814091;8680001105632;1;0
8699546814091;8680001600519;3;0
8699546814091;8680001673964;1;0
8699546814091;8680001673964;2;0
8699546814091;8680001679898;2;0
8699546814091;8680001627561;3;0
8699546814091;8680001561056;1;0
8699546814091;8680001494552;1;0
8699546124435;8680001660643;2;0
8699546124435;8680001640232;1;0
8699546124435;8680001527076;1;0
8699546124435;8680001175062;3;0
8699546124435;8680001224753;5;0
8699546124435;8680001410637;1;0
8699546124435;8680001105632;1;0
8699546124435;8680001658008;2;0
8699546124435;8680001649754;2;0
8699546124435;8680001275021;2;0
8699546124435;8680001296552;2;0
8699546124435;8680001274802;1;0
8699546124435;8680001535453;1;0
8699546124435;8680001219803;1;0
8699546124435;8680001223305;1;0
8699546124435;8680001254132;2;0
8699546124435;8680001230488;2;0
8699546124435;8680001239771;2;0
8699546124435;8680001554157;2;0
8699546124435;8680001600519;2;0
8699546124435;8680001554157;2;0
8699546124435;8680001525171;5;0
8699546124435;8680001159741;10;0
8699546124435;8680001419791;5;0
8699546124435;8680001159741;10;0
8699546124435;8680001243280;2;0
8699546124435;8680001164530;1;0
8699546124435;8680001618903;13;0
8699546124435;8680001661091;5;0
8699546124435;8680001159741;10;0
8699546124435;8680001185894;2;0
8699546124435;8680001541799;2;0
8699546124435;8680001510658;1;0
8699546124435;8680001534036;5;0
8699546124435;8680001508570;3;0
8699546124435;8680001285716;1;0
8699546124435;8680001203123;1;0
8699546124435;8680001525171;4;0
8699546124435;8680001326426;2;0
8699546124435;8680001698295;5;0
8699546124435;8680001537099;1;0
8699546130238;8680001202119;50;0
8699546130238;8680001183302;50;0
8699546130238;8680001244461;20;0
8699546130238;8680001296019;2;0
8699546130238;8680001209057;10;0
8699546130238;8680001278534;10;0
8699546130238;8680001619986;2;0
8699546130238;8680001486564;50;0
8699546130238;8680001236343;20;0
8699546130238;8680001297450;50;0
8699546130238;8680001497904;100;0
8699546130238;8680001662395;50;0
8699546130238;8680001232826;20;0
8699546130238;8680001250202;30;0
8699546130238;8680001515479;30;0
8699546130238;8680001210817;50;0
8699546130238;8680001457472;100;0
8699546130238;8680001188970;20;0
8699546130238;8680001226245;20;0
8699546130238;8680001222124;100;0
8699546130238;8680001183005;20;0
8699546130238;8680001225729;50;0
8699546130238;8680001494958;20;0
8699546130238;8680001187331;30;0
8699546130238;8680001429004;100;0
8699546130238;8680001241767;20;0
8699546130238;8680001561056;5;0
8699546130238;8680001333875;50;0
8699546130238;8680001231041;20;0
8699546130238;8680001217953;30;0
8699546130238;8680001189434;100;0
8699546130238;8680001473076;50;0
8699546130238;8680001174690;50;0
8699546130238;8680001246274;20;0
8699546130238;8680001266944;10;0
8699546130238;8680001201761;10;0
8699546130238;8680001236343;30;0
8699546130238;8680001460915;20;0
8699546130238;8680001178179;242;0
8699546130238;8680001213719;10;0
8699546130238;8680001219704;100;0
8699546130238;8680001244850;50;0
8699546130238;8680001241613;50;0
8699546130238;8680001231256;50;0
8699546130238;8680001211845;50;0
8699546130238;8680001625413;30;0
8699546130238;8680001253388;20;0
8699546130238;8680001189397;20;0
8699546130238;8680001544530;50;0
8699546130238;8680001222698;30;0
8699546130238;8680001293551;10;0
8699546130238;8680001217076;20;0
8699546130238;8680001249633;50;0
8699546130238;8680001216277;30;0
8699546130238;8680001241057;50;0
8699546130238;8680001354283;20;0
8699546130238;8680001647316;15;0
8699546130238;8680001544530;50;0
8699546130238;8680001287796;20;0
8699546130238;8680001241767;20;0
8699546130238;8680001450305;20;0
8699546130238;8680001622726;20;0
8699546130238;8680001489428;30;0
8699546130238;8680001633012;50;0
8699546130238;8680001429219;20;0
8699546130238;8680001559633;10;0
8699546130238;8680001289288;5;0
8699546130238;8680001275038;20;0
8699546130238;8680001236343;20;0
8699546130238;8680001293551;10;0
8699546130238;8680001333875;20;0
8699546130238;8680001224586;30;0
8699546130238;8680001175338;10;0
8699546130238;8680001177530;100;0
8699546130238;8680001461240;20;0
8699546130238;8680001241583;50;0
8699546130238;8680001246274;10;0
8699546130238;8680001460915;50;0
8699546130238;8680001189816;30;0
8699546130238;8680001354283;20;0
8699546130238;8680001222698;30;0
8699546130238;8680001231041;20;0
8699546130238;8680001463343;5;0
8699546130238;8680001558438;20;0
8699546130238;8680001232826;30;0
8699546130238;8680001266944;10;0
8699546130238;8680001202652;30;0
8699546130238;8680001488780;20;0
8699546130238;8680001189397;20;0
8699546130238;8680001286096;10;0
8699546130238;8680001235407;300;0
8699546130238;8680001183722;20;0
8699546130238;8680001625185;30;0
8699546130238;8680001484386;50;0
8699546130238;8680001490851;242;0
8699546130238;8680001163397;20;0
8699546130238;8680001241804;10;0
8699546130238;8680001515479;20;0
8699546130238;8680001548293;50;0
8699546130238;8680001213672;50;0
8699546130238;8680001376810;50;0
8699546130238;8680001501632;100;0
8699546130238;8680001473076;50;0
8699546130238;8680001257331;30;0
8699546130238;8680001224586;50;0
8699546130238;8680001210633;50;0
8699546130238;8680001172047;20;0
8699546130238;8680001253388;20;0
8699546130238;8680001254712;20;0
8699546130238;8680001248278;242;0
8699546130238;8680001249633;100;0
8699546130238;8680001161850;100;0
8699546130238;8680001410637;30;0
8699546130238;8680001506101;20;0
8699546130238;8680001625413;100;0
8699546130238;8680001622467;20;0
8699546130238;8680001450305;20;0
8699546130238;8680001173211;20;0
8699546130238;8680001223640;40;0
8699546130238;8680001275151;10;0
8699546130238;8680001298266;100;0
8699546130238;8680001298440;20;0
8699546130238;8680001419487;242;0
8699546130238;8680001213672;100;0
8699546130238;8680001458998;28;0
8699546130238;8680001188970;10;0
8699546130238;8680001691463;50;0
8699546130238;8680001246274;20;0
8699546130238;8680001266982;10;0
8699546130238;8680001673407;50;0
8699546130238;8680001292158;10;0
8699546130238;8680001657971;20;0
8699546130238;8680001212569;100;0
8699546130238;8680001334506;242;0
8699546130238;8680001275113;20;0
8699546130238;8680001241804;5;0
8699546130238;8680001235087;50;0
8699546130238;8680001223862;10;0
8699546130238;8680001333875;50;0
8699546130238;8680001206575;10;0
8699546130238;8680001209057;50;0
8699546130238;8680001232338;300;0
8699546130238;8680001234615;242;0
8699546130238;8680001232826;10;0
8699546130238;8680001244850;100;0
8699546130238;8680001202713;50;0
8699546130238;8680001296019;2;0
8699546130238;8680001163397;6;0
8699546130238;8680001285716;10;0
8699546130238;8680001296019;3;0
8699546130238;8680001289301;20;0
8699546130238;8680001223657;484;0
8699546130238;8680001647316;20;0
8699546130238;8680001187881;5;0
8699546130238;8680001189397;10;0
8699546130238;8680001217748;100;0
8699546130238;8680001188970;10;0
8699546130238;8680001442393;20;0
8699546130238;8680001298440;50;0
8699546130238;8680001293551;5;0
8699546130238;8680001274802;50;0
8699546130238;8680001463343;10;0
8699546130238;8680001241804;5;0
8699546130238;8680001602254;10;0
8699546130238;8680001216277;30;0
8699546130238;8680001253388;20;0
8699546130238;8680001642311;10;0
8699546130238;8680001480760;50;0
8699546130238;8680001280940;30;0
8699546130238;8680001225729;100;0
8699546130238;8680001479320;242;0
8699546130238;8680001222698;20;0
8699546130238;8680001202652;50;0
8699546130238;8680001209897;30;0
8699546130238;8680001188970;20;0
8699546130238;8680001354283;20;0
8699546130238;8680001458998;20;0
8699546130238;8680001427185;50;0
8699546130238;8680001248148;50;0
8699546130238;8680001231041;20;0
8699546130238;8680001458219;50;0
8699546130238;8680001515479;25;0
8699546130238;8680001530106;30;0
8699546130238;8680001287796;30;0
8699546130238;8680001275113;50;0
8699546130238;8680001248162;5;0
8699546130238;8680001647095;5;0
8699546130238;8680001218875;20;0
8699546130238;8680001484843;50;0
8699546130238;8680001239696;100;0
8699546130238;8680001222537;10;0
8699546130238;8680001210633;50;0
8699546130238;8680001640232;20;0
8699546130238;8680001412303;100;0
8699546130238;8680001643622;20;0
8699546130238;8680001478682;50;0
8699546130238;8680001248247;50;0
8699546130238;8680001248278;200;0
8699546130238;8680001213368;242;0
8699546130238;8680001641550;20;0
8699546130238;8680001275021;30;0
8699546130238;8680001657971;10;0
8699546130238;8680001241583;20;0
8699546130238;8680001278534;10;0
8699546130238;8680001638208;50;0
8699546130238;8680001216277;20;0
8699546130238;8680001202119;50;0
8699546130238;8680001275038;30;0
8699546130238;8680001285716;10;0
8699546130238;8680001647316;10;0
8699546130238;8680001334896;100;0
8699546130238;8680001236343;50;0
8699546130238;8680001178179;242;0
8699546130238;8680001289813;30;0
8699546130238;8680001174171;10;0
8699546130238;8680001638284;50;0
8699546130238;8680001698790;100;0
8699546130238;8680001257331;50;0
8699546130238;8680001241613;10;0
8699546130238;8680001189304;50;0
8699546130238;8680001248247;50;0
8699546130238;8680001292158;20;0
8699546130238;8680001245475;100;0
8699546130238;8680001449446;50;0
8699546130238;8680001497904;50;0
8699546130238;8680001206575;20;0
8699546130238;8680001234585;200;0
8699546130238;8680001544530;50;0
8699546130238;8680001237890;50;0
8699546130238;8680001187881;20;0
8699546130238;8680001618903;242;0
8699546130238;8680001679522;200;0
8699546130238;8680001210817;100;0
8699546130238;8680001219803;50;0
8699546130238;8680001660643;10;0
8699546130238;8680001427352;300;0
8699546130238;8680001632794;50;0
8699546130238;8680001197705;20;0
8699546130238;8680001537099;242;0
8699546130238;8680001291908;50;0
8699546130238;8680001275144;100;0
8699546130238;8680001463725;30;0
8699546130238;8680001489978;100;0
8699546130238;8680001487363;242;0
8699546130238;8680001221455;10;0
8699546130238;8680001220045;50;0
8699546130238;8680001296019;2;0
8699546130238;8680001675685;968;0
8699546130238;8680001505289;242;0
8699546130238;8680001234080;242;0
8699546130238;8680001661091;242;0
8699546130238;8680001662395;50;0
8699546130238;8680001698295;300;0
8699546130238;8680001236961;50;0
8699546130238;8680001376810;50;0
8699546130238;8680001199693;50;0
8699546130238;8680001224869;50;0
8699546130238;8680001423583;300;0
8699546130238;8680001555253;20;0
8699546130238;8680001544530;50;0
8699546130238;8680001398492;100;0
8699546130238;8680001628360;100;0
8699546130238;8680001463343;20;0
8699546130238;8680001189816;100;0
8699546130238;8680001442393;20;0
8699546130238;8680001627561;10;0
8699546130238;8680001174072;500;0
8699546130238;8680001241804;5;0
8699546130238;8680001232826;20;0
8699546130238;8680001253388;10;0
8699546130153;8680001497904;3;0
8699546130153;8680001494675;5;0
8699546130153;8680001282142;20;0
8699546130153;8680001222834;2;0
8699546130153;8680001465255;3;0
8699546130153;8680001543090;6;0
8699546130153;8680001212569;3;0
8699546130153;8680001678655;10;0
8699546130153;8680001213641;10;0
8699546130153;8680001494552;3;0
8699546130153;8680001625413;3;0
8699546130153;8680001627561;3;0
8699546130153;8680001185627;10;0
8699546130153;8680001378074;3;0
8699546130153;8680001137633;3;0
8699546130153;8680001419159;5;0
8699546130153;8680001519477;8;0
8699546130153;8680001190317;5;0
8699546130153;8680001622726;3;0
8699546130153;8680001416684;3;0
8699546130153;8680001248148;5;0
8699546130153;8680001467921;9;0
8699546130153;8680001550289;1;0
8699546130153;8680001424948;3;0
8699546130153;8680001241958;10;0
8699546130153;8680001242351;1;0
8699546130153;8680001503513;3;0
8699546130153;8680001185313;6;0
8699546130153;8680001225729;20;0
8699546130153;8680001617845;10;0
8699546130153;8680001275151;1;0
8699546130153;8680001509591;4;0
8699546130153;8680001461646;10;0
8699546130153;8680001275144;4;0
8699546130153;8680001293780;4;0
8699546130153;8680001602285;5;0
8699546130153;8680001427185;10;0
8699546130153;8680001293780;3;0
8699546130153;8680001626564;5;0
8699546130153;8680001238897;10;0
8699546130153;8680001161027;5;0
8699546130153;8680001249633;10;0
8699546130153;8680001412303;3;0
8699546130153;8680001209057;7;0
8699546130153;8680001234417;6;0
8699546130153;8680001619054;10;0
8699546130153;8680001638284;2;0
8699546130153;8680001625338;3;0
8699546130153;8680001234615;5;0
8699546130153;8680001219711;3;0
8699546130153;8680001658862;2;0
8699546130153;8680001185313;3;0
8699546130153;8680001204342;3;0
8699546130153;8680001217410;10;0
8699546130153;8680001639939;3;0
8699546130153;8680001509942;3;0
8699546130153;8680001510658;2;0
8699546130153;8680001468027;5;0
8699546130153;8680001429004;5;0
8699546130153;8680001507245;5;0
8699546130153;8680001333875;2;0
8699546130153;8680001227181;10;0
8699546130153;8680001173914;1;0
8699546130153;8680001339099;5;0
8699546130153;8680001254538;5;0
8699546130153;8680001173914;3;0
8699546130153;8680001184965;6;0
8699546130153;8680001270972;30;0
8699546130153;8680001215560;5;0
8699546130153;8680001544530;2;0
8699546130153;8680001174621;2;0
8699546130153;8680001138623;3;0
8699546130153;8680001562428;5;0
8699546130153;8680001212569;1;0
8699546130153;8680001253265;6;0
8699546130153;8680001464104;2;0
8699546130153;8680001219704;10;0
8699546130153;8680001274802;2;0
8699546130153;8680001244850;3;0
8699546130153;8680001424948;3;0
8699546130153;8680001250554;5;0
8699546130153;8680001241583;3;0
8699546130153;8680001209897;5;0
8699546130153;8680001188970;3;0
8699546130153;8680001450879;10;0
8699546130153;8680001253371;5;0
8699546130153;8680001292820;5;0
8699546130153;8680001298419;5;0
8699546130153;8680001427352;4;0
8699546130153;8680001496693;6;0
8699546130153;8680001175062;3;0
8699546130153;8680001559626;2;0
8699546130153;8680001622726;6;0
8699546130153;8680001212439;3;0
8699546130153;8680001462421;3;0
8699546130153;8680001248322;6;0
8699546130153;8680001654642;3;0
8699546130153;8680001253357;6;0
8699546130153;8680001425051;2;0
8699546130153;8680001237890;5;0
8699546130153;8680001638284;2;0
8699546130153;8680001658763;5;0
8699546130153;8680001625185;2;0
8699546130153;8680001253500;10;0
8699546130153;8680001225804;10;0
8699546130153;8680001224753;10;0
8699546130153;8680001461240;3;0
8699546130153;8680001174690;2;0
8699546130153;8680001458998;5;0
8699546130153;8680001474332;6;0
8699546130153;8680001466610;2;0
8699546130153;8680001260812;5;0
8699546130153;8680001468027;3;0
8699546130153;8680001185313;1;0
8699546130153;8680001497904;5;0
8699546130153;8680001493678;20;0
8699546130153;8680001183005;1;0
8699546130153;8680001515097;5;0
8699546130153;8680001442393;5;0
8699546130153;8680001658886;2;0
8699546130153;8680001291991;5;0
8699546130153;8680001473076;10;0
8699546130153;8680001228676;3;0
8699546130153;8680001637331;5;0
8699546130153;8680001642311;8;0
8699546130153;8680001178865;2;0
8699546130153;8680001213368;10;0
8699546130153;8680001223251;10;0
8699546130153;8680001175062;3;0
8699546130153;8680001565306;5;0
8699546130153;8680001223640;5;0
8699546130153;8680001222698;3;0
8699546130153;8680001248247;5;0
8699546130153;8680001424023;15;0
8699546130153;8680001218646;3;0
8699546130153;8680001218646;3;0
8699546130153;8680001484843;4;0
8699546130153;8680001596881;6;0
8699546130153;8680001429219;3;0
8699546130153;8680001234615;10;0
8699546130153;8680001479320;5;0
8699546130153;8680001258680;3;0
8699546130153;8680001627561;3;0
8699546130153;8680001627561;3;0
8699546130153;8680001219711;2;0
8699546130153;8680001215096;2;0
8699546130153;8680001453801;10;0
8699546130153;8680001346226;3;0
8699546130153;8680001287796;20;0
8699546130153;8680001245475;3;0
8699546130153;8680001202492;3;0
8699546130153;8680001218196;5;0
8699546130153;8680001651894;4;0
8699546130153;8680001486199;3;0
8699546130153;8680001665709;3;0
8699546130153;8680001160037;10;0
8699546130153;8680001441532;12;0
8699546130153;8680001401864;3;0
8699546130153;8680001220250;5;0
8699546130153;8680001633012;1;0
8699546130153;8680001161027;3;0
8699546130153;8680001171224;1;0
8699546130153;8680001407620;7;0
8699546130153;8680001189472;3;0
8699546130153;8680001212057;6;0
8699546130153;8680001257720;2;0
8699546130153;8680001338900;20;0
8699546130153;8680001656233;5;0
8699546130153;8680001173914;1;0
8699546130153;8680001625338;3;0
8699546130153;8680001332977;10;0
8699546130153;8680001482115;3;0
8699546130153;8680001425051;2;0
8699546130153;8680001698790;10;0
8699546130153;8680001257720;3;0
8699546130153;8680001246274;5;0
8699546130153;8680001213719;2;0
8699546130153;8680001429219;1;0
8699546130153;8680001257331;3;0
8699546130153;8680001625086;4;0
8699546130153;8680001679522;4;0
8699546130153;8680001297450;10;0
8699546130153;8680001515479;3;0
8699546130153;8680001522729;3;0
8699546130153;8680001466610;2;0
8699546130153;8680001640232;2;0
8699546130153;8680001698295;10;0
8699546130153;8680001282104;10;0
8699546130153;8680001224869;15;0
8699546130153;8680001658886;2;0
8699546130153;8680001217748;10;0
8699546130153;8680001500901;3;0
8699546130153;8680001463572;30;0
8699546130153;8680001515325;3;0
8699546130153;8680001496693;1;0
8699546130153;8680001622818;2;0
8699546123254;8680001622818;4;0
8699546123254;8680001636075;2;0
8699546123254;8680001665020;4;0
8699546123254;8680001224753;1;0
8699546123254;8680001460915;3;0
8699546123254;8680001505289;3;0
8699546123254;8680001398492;3;0
8699546123254;8680001510658;1;0
8699546123254;8680001275151;1;0
8699546123254;8680001486564;1;0
8699546123254;8680001174072;2;0
8699546123254;8680001254712;2;0
8699546123254;8680001297450;5;0
8699546123254;8680001235407;5;0
8699546123254;8680001234615;3;0
8699546123254;8680001510320;3;0
8699546123254;8680001410637;1;0
8699546123254;8680001468836;3;0
8699546123254;8680001412303;1;0
8699546123254;8680001673407;2;0
8699546123254;8680001226641;1;0
8699546123254;8680001596881;3;0
8699546123254;8680001506101;5;0
8699546123254;8680001164325;3;0
8699546123254;8680001365913;1;0
8699546123254;8680001628360;4;0
8699546123254;8680001204298;1;0
8699546123254;8680001638208;3;0
8699546123254;8680001223305;2;0
8699546123254;8680001224753;10;0
8699546123254;8680001473373;10;0
8699546123254;8680001333875;2;0
8699546123254;8680001210121;3;0
8699546123254;8680001479320;2;0
8699546123254;8680001418015;2;0
8699546123254;8680001483921;4;0
8699546123254;8680001267026;5;0
8699546123254;8680001466610;5;0
8699546123254;8680001183005;3;0
8699546123254;8680001479115;5;0
8699546123254;8680001210121;2;0
8699546123254;8680001202119;3;0
8699546123254;8680001234615;2;0
8699546123254;8680001266982;2;0
8699546123254;8680001210855;1;0
8699546123254;8680001483921;2;0
8699546123254;8680001217410;2;0
8699546123254;8680001622726;2;0
8699546123254;8680001217748;3;0
8699546123254;8680001248278;3;0
8699546123254;8680001494958;2;0
8699546123254;8680001466788;2;0
8699546123254;8680001526499;5;0
8699546123254;8680001429004;5;0
8699546123254;8680001528813;3;0
8699546123254;8680001288380;5;0
8699546123254;8680001189816;3;0
8699546123254;8680001232338;2;0
8699546123254;8680001243280;3;0
8699546123254;8680001169146;3;0
8699546123254;8680001460915;2;0
8699546123254;8680001651504;3;0
8699546123254;8680001398492;5;0
8699546123254;8680001224753;5;0
8699546123254;8680001501601;5;0
8699546123254;8680001495054;5;0
8699546123254;8680001466788;1;0
8699546123254;8680001625413;3;0
8699546123254;8680001528813;1;0
8699546123254;8680001210633;2;0
8699546123254;8680001224753;5;0
8699546123254;8680001634125;3;0
8699546123254;8680001270972;2;0
8699546123254;8680001234080;2;0
8699546123254;8680001479764;5;0
8699546123254;8680001654635;4;0
8699546123254;8680001504398;4;0
8699546123254;8680001241057;4;0
8699546123254;8680001675685;20;0
8699546123254;8680001473373;3;0
8699546123254;8680001603695;2;0
8699546123254;8680001528813;1;0
8699546123254;8680001516711;2;0
8699546123254;8680001266838;2;0
8699546123254;8680001260485;2;0
8699546123254;8680001238217;5;0
8699546123254;8680001416684;5;0
8699546123254;8680001224753;4;0
8699546123254;8680001628360;2;0
8699546123254;8680001698790;2;0
8699546123254;8680001266968;1;0
8699546123254;8680001169146;3;0
8699546123254;8680001522729;3;0
8699546123254;8680001266838;2;0
8699546123254;8680001479320;3;0
8699546123254;8680001239696;3;0
8699546123254;8680001273010;3;0
8699546123254;8680001334506;3;0
8699546123254;8680001183814;3;0
8699546123254;8680001472116;3;0
8699546123254;8680001698295;4;0
8699546123254;8680001698295;5;0
8699546123254;8680001291175;1;0
8699546123254;8680001500901;5;0
8699546120031;8680001217076;3;0
8699546120031;8680001461240;5;0
8699546120031;8680001266821;2;0
8699546120031;8680001234615;4;0
8699546120031;8680001221455;1;0
8699546120031;8680001491735;2;0
8699546120031;8680001429219;1;0
8699546120031;8680001555253;1;0
8699546120031;8680001662395;2;0
8699546120031;8680001489978;3;0
8699546120031;8680001485895;3;0
8699546120031;8680001622610;1;0
8699546120031;8680001376773;5;0
8699546120031;8680001468836;4;0
8699546120031;8680001187331;4;0
8699546120031;8680001626564;3;0
8699546120031;8680001282142;2;0
8699546120031;8680001174072;2;0
8699546120031;8680001427185;5;0
8699546120031;8680001225996;3;0
8699546120031;8680001226641;1;0
8699546120031;8680001628360;3;0
8699546120031;8680001510320;5;0
8699546120031;8680001169146;1;0
8699546120031;8680001478682;2;0
8699546120031;8680001241378;2;0
8699546120031;8680001204342;2;0
8699546120031;8680001215164;2;0
8699546120031;8680001690558;3;0
8699546120031;8680001635825;2;0
8699546120031;8680001673407;2;0
8699546120031;8680001479320;3;0
8699546120031;8680001634125;1;0
8699546120031;8680001658763;2;0
8699546120031;8680001177530;2;0
8699546120031;8680001603695;5;0
8699546120031;8680001657971;1;0
8699546120031;8680001270972;2;0
8699546120031;8680001602254;2;0
8699546120031;8680001572762;5;0
8699546120031;8680001254712;3;0
8699546120031;8680001404575;1;0
8699546120031;8680001646968;2;0
8699546120031;8680001161027;2;0
8699546120031;8680001457472;2;0
8699546120031;8680001622467;2;0
8699546120031;8680001267125;2;0
8699546120031;8680001244850;2;0
8699546120031;8680001266838;2;0
8699546120031;8680001235407;5;0
8699546120031;8680001425051;2;0
8699546120031;8680001159741;10;0
8699546120031;8680001497904;4;0
8699546120031;8680001548293;2;0
8699546120031;8680001241057;2;0
8699546120031;8680001203369;1;0
8699546120031;8680001484805;3;0
8699546120031;8680001185627;1;0
8699546120031;8680001274390;3;0
8699546120031;8680001234080;5;0
8699546120031;8680001538980;3;0
8699546120031;8680001189397;2;0
8699546120031;8680001145959;2;0
8699546120031;8680001649785;2;0
8699546120031;8680001215560;1;0
8699546120031;8680001250202;10;0
8699546120031;8680001197521;1;0
8699546120031;8680001210633;2;0
8699546120031;8680001376681;5;0
8699546120031;8680001495153;1;0
8699546120031;8680001465255;3;0
8699546120031;8680001222834;2;0
8699546120031;8680001239696;2;0
8699546120031;8680001291908;2;0
8699546120031;8680001287796;1;0
8699546120031;8680001490851;2;0
8699546120031;8680001159741;10;0
8699546120031;8680001530106;2;0
8699546120031;8680001645442;2;0
8699546120031;8680001636037;2;0
8699546120031;8680001376810;4;0
8699546120031;8680001489091;1;0
8699546120031;8680001354283;2;0
8699546120031;8680001507245;2;0
8699546120031;8680001472116;2;0
8699546120031;8680001565139;2;0
8699546120031;8680001419791;10;0
8699546120031;8680001275113;2;0
8699546120031;8680001180073;2;0
8699546120031;8680001223305;2;0
8699546120031;8680001183005;3;0
8699546120031;8680001257720;3;0
8699546120031;8680001481583;3;0
8699546120031;8680001462421;3;0
8699546120031;8680001174621;5;0
8699546120031;8680001515479;3;0
8699546120031;8680001496693;3;0
8699546120031;8680001235407;3;0
8699546120031;8680001637331;3;0
8699546120031;8680001187355;3;0
8699546120031;8680001188970;2;0
8699546120031;8680001212958;2;0
8699546120031;8680001510658;3;0
8699546120031;8680001185375;1;0
8699546120031;8680001488612;2;0
8699546120031;8680001105632;2;0
8699546120031;8680001617845;2;0
8699546120031;8680001454129;2;0
8699546120031;8680001474455;2;0
8699546120031;8680001332977;3;0
8699546120031;8680001183999;3;0
8699546120031;8680001238897;2;0
8699546120031;8680001377206;10;0
8699546120031;8680001381227;3;0
8699546120031;8680001484805;2;0
8699546120031;8680001437115;2;0
8699546120031;8680001209897;2;0
8699546120031;8680001661619;1;0
8699546120031;8680001497904;2;0
8699546120031;8680001398492;3;0
8699546120031;8680001231041;1;0
8699546120031;8680001497867;4;0
8699546120031;8680001190317;1;0
8699546120031;8680001504398;3;0
8699546120031;8680001189434;3;0
8699546120031;8680001572571;3;0
8699546120031;8680001190317;2;0
8699546120031;8680001511358;3;0
8699546120031;8680001226245;2;0
8699546120031;8680001173914;2;0
8699546120031;8680001633012;2;0
8699546120031;8680001548293;3;0
8699546120031;8680001278381;2;0
8699546120031;8680001673964;2;0
8699546120031;8680001222230;3;0
8699546120031;8680001419487;3;0
8699546120031;8680001201761;2;0
8699546120031;8680001506101;3;0
8699546120031;8680001453269;3;0
8699546120031;8680001236343;2;0
8699546120031;8680001298419;2;0
8699546120031;8680001291083;8;0
8699546120031;8680001501632;2;0
8699546120031;8680001212569;2;0
8699546120031;8680001178179;3;0
8699546120031;8680001597178;3;0
8699546120031;8680001221219;10;0
8699546120031;8680001494958;1;0
8699546120031;8680001635047;3;0
8699546120031;8680001212057;2;0
8699546120031;8680001621835;10;0
8699546120031;8680001274703;2;0
8699546120031;8680001287611;1;0
8699546120031;8680001537099;3;0
8699546120031;8680001213672;3;0
8699546120031;8680001259632;2;0
8699546120031;8680001234615;1;0
8699546120031;8680001241057;2;0
8699546120031;8680001217953;2;0
8699546120031;8680001332977;5;0
8699546120031;8680001625086;2;0
8699546120031;8680001485536;2;0
8699546120031;8680001291038;3;0
8699546120031;8680001201143;3;0
8699546120031;8680001679522;3;0
8699546120031;8680001238897;2;0
8699546120031;8680001275038;2;0
8699546120031;8680001230792;1;0
8699546120031;8680001286737;2;0
8699546120031;8680001280759;1;0
8699546120031;8680001298334;2;0
8699546120031;8680001450305;2;0
8699546120031;8680001202119;3;0
8699546120031;8680001488780;2;0
8699546120031;8680001473373;2;0
8699546120031;8680001640232;5;0
8699546120031;8680001333875;5;0
8699546120031;8680001678297;5;0
8699546120031;8680001280759;1;0
8699546120031;8680001627561;3;0
8699546120031;8680001206575;2;0
8699546120031;8680001248322;3;0
8699546120031;8680001522729;3;0
8699546120031;8680001500901;3;0
8699546120031;8680001509287;2;0
8699546120031;8680001479115;2;0
8699546120031;8680001202522;3;0
8699546120031;8680001159741;8;0
8699546120031;8680001185894;1;0
8699546120031;8680001138623;3;0
8699546120031;8680001445172;3;0
8699546120031;8680001424948;3;0
8699546120031;8680001644988;1;0
8699546120031;8680001625413;3;0
8699546120031;8680001173211;10;0
8699546120031;8680001658794;5;0
